player_name,canonical_id,pitcher_idx,espn_id,throws,bats,position,source
Zach Vriesenga,NCAA_614816,3193,81399,R,,RP,pitcher_table
Sergio Droz,NCAA_614653,3192,91393,,,SP,pitcher_table
I. Warrick,NCAA_614849,3191,91519,L,,RP,pitcher_table
Jeandrick Lourens,NCAA_614631,3190,90816,,,SP,pitcher_table
Connor Nation,NCAA_614645,3189,81539,,,RP,pitcher_table
Ethan Foley,NCAA_614572,3188,90999,R,,RP,pitcher_table
Zane Petty,BSB_TEXAS_TECH,3187,69465,R,,SP,pitcher_table
Cade Crossland,BSB_OKLAHOMA,3185,87423,,,SP,pitcher_table
Cade Crossland,NCAA_614704,3185,87423,,,RP,pitcher_table
Scott Rouse,BSB_KENTUCKY,3184,88349,,,RP,pitcher_table
Rafael Espinoza,NCAA_614833,3183,91280,,,SP,pitcher_table
Justin Solimine,NCAA_614781,3182,91272,,,RP,pitcher_table
Ryan Szczepaniak,NCAA_614662,3181,72412,,,SP,pitcher_table
Danny Suarez,NCAA_614574,3180,54707,R,,RP,pitcher_table
Ryan Borberg,NCAA_614764,3179,91065,R,,SP,pitcher_table
McCall - P Biemiller,BSB_FLORIDA,3178,86309,,,RP,pitcher_table
Cameron Padgett,BSB_NORTH_CAROLINA,3177,65498,,,SP,pitcher_table
Ryan Brown,NCAA_614757,3176,87249,,,SP,pitcher_table
Luke Davenport,NCAA_614843,3175,87300,,,RP,pitcher_table
Caden Robinson,NCAA_614658,3174,71839,,,SP,pitcher_table
Alex Sanderson,NCAA_614837,3173,91050,,,SP,pitcher_table
Brady Hamilton,NCAA_614817,3172,79330,,,SP,pitcher_table
Carson Jasa,BSB_NEBRASKA,3171,84096,R,,SP,pitcher_table
Louis Castano,NCAA_614621,3170,91125,R,,RP,pitcher_table
Brooks Rice,NCAA_614729,3169,79628,,,SP,pitcher_table
Rhys Stevens,NCAA_614792,3168,91213,,,RP,pitcher_table
Blake Morningstar,BSB_WAKE_FOREST,3167,81244,R,,SP,pitcher_table
David Shaw,NCAA_614572,3166,91015,,,RP,pitcher_table
Kannon Carr,BSB_KANSAS,3165,89982,,,SP,pitcher_table
Riley Stanford,BSB_GEORGIA_TECH,3164,65096,R,,SP,pitcher_table
Kendall Hoffman,BSB_HOUSTON,3163,90954,R,,RP,pitcher_table
Austin Turkington,NCAA_614572,3162,69277,R,,SP,pitcher_table
Dominic Voegele,BSB_KANSAS,3161,79387,R,,SP,pitcher_table
Brian Curley,BSB_GEORGIA,3160,68217,,,SP,pitcher_table
Brian Curley,NCAA_614804,3160,68217,,,RP,pitcher_table
Matthew Dallas,BSB_WAKE_FOREST,3159,90978,L,,SP,pitcher_table
Gavin Eddy,NCAA_614572,3158,90998,R,,SP,pitcher_table
Garrison Sumner,BSB_BYU,3157,90918,,,SP,pitcher_table
Brady Jones,BSB_GEORGIA_TECH,3156,90929,R,,SP,pitcher_table
Malachi Lott,BSB_HOUSTON,3155,58557,,,RP,pitcher_table
Logan Lunceford,BSB_WAKE_FOREST,3154,90984,R,,SP,pitcher_table
Jaden Harris,BSB_BYU,3153,90910,R,,SP,pitcher_table
Paul Schmitz,BSB_HOUSTON,3152,71004,R,,SP,pitcher_table
Zane Davis,NCAA_614583,3151,90610,,,SP,pitcher_table
Zach Sigmon,NCAA_614603,3150,90897,,,SP,pitcher_table
Brigden Parker,BSB_KANSAS,3149,89996,,,RP,pitcher_table
Luke Puffinbarger,NCAA_614776,3148,87928,,,RP,pitcher_table
Johan Franco,NCAA_614611,3147,81355,R,,SP,pitcher_table
Colin Dailey,NCAA_614564,3146,82051,,,RP,pitcher_table
Nick Frers,NCAA_614804,3145,77050,,,SP,pitcher_table
Bobby Bartlett,NCAA_614695,3144,90660,,,SP,pitcher_table
Ben Brash,NCAA_614583,3143,90603,,,RP,pitcher_table
Brycen Champey,NCAA_614592,3141,72834,,,SP,pitcher_table
Daniel Brooks,NCAA_614827,3140,62391,,,SP,pitcher_table
Matt Parenteau,NCAA_614673,3139,89568,,,RP,pitcher_table
Erick Gonzalez,NCAA_614631,3138,79458,,,SP,pitcher_table
Zenus,NCAA_614633,3137,90715,,,SP,pitcher_table
Tyler Smith,NCAA_614737,3136,70972,R,,SP,pitcher_table
Brenden Asher,NCAA_614776,3135,90804,,,SP,pitcher_table
Canaan Clayton,NCAA_614685,3134,70911,,,SP,pitcher_table
Hill,NCAA_614839,3133,37184,,,SP,pitcher_table
Luke Harrison,BSB_TEXAS,3132,56102,L,,SP,pitcher_table
Jason Flores,BSB_TEXAS,3131,90398,,,RP,pitcher_table
Drew Nelson,NCAA_614797,3130,87185,L,,SP,pitcher_table
Griffin Kirn,BSB_WEST_VIRGINIA,3129,90528,L,,SP,pitcher_table
Lucas Boesen,BSB_UTAH,3128,88213,,,RP,pitcher_table
Kyle Kipp,BSB_BOSTON_COLLEGE,3127,80680,,,SP,pitcher_table
Colter Mcanelly,BSB_UTAH,3125,88231,R,,SP,pitcher_table
Noah Edders,NCAA_614797,3124,87175,R,,SP,pitcher_table
Jake Marciano,BSB_VIRGINIA_TECH,3123,85794,L,,SP,pitcher_table
Jared Spencer,BSB_TEXAS,3122,90410,L,,SP,pitcher_table
Decaro,BSB_NORTH_CAROLINA,3121,77133,R,,SP,pitcher_table
Jake Knapp,BSB_NORTH_CAROLINA,3120,65495,R,,SP,pitcher_table
Ethan Glassman,NCAA_614699,3119,90321,L,,SP,pitcher_table
Nuno - P Parache,NCAA_614774,3118,70870,R,,SP,pitcher_table
Noah Kendrick,NCAA_614728,3116,82370,,,SP,pitcher_table
Gavin Micklinghoff,NCAA_614694,3115,90192,R,,SP,pitcher_table
Evimael Quiles,NCAA_614784,3114,90095,,,RP,pitcher_table
Perry Titlow,NCAA_614825,3113,77828,,,SP,pitcher_table
Tristan Curless,NCAA_614597,3112,90054,,,SP,pitcher_table
Demarques Thompson,NCAA_614712,3111,81573,,,SP,pitcher_table
Zach Wager,NCAA_614753,3110,66876,,,RP,pitcher_table
Cole O'Brien,NCAA_614840,3109,90065,,,SP,pitcher_table
Sean Duke,NCAA_614688,3108,90155,,,SP,pitcher_table
Matthew Boyer,NCAA_614709,3107,89593,,,SP,pitcher_table
Dylan Stewart,NCAA_614709,3106,89618,R,,SP,pitcher_table
Jack Renaud,NCAA_614757,3105,78170,,,RP,pitcher_table
Brandon Bak,NCAA_614625,3104,68834,L,,SP,pitcher_table
Colin Rhein,NCAA_614863,3103,89855,R,,SP,pitcher_table
Robbie Boykin,NCAA_614832,3102,79441,,,RP,pitcher_table
Anthony Pingeton,NCAA_614843,3101,82252,,,RP,pitcher_table
Matthew Yarc,NCAA_614683,3099,89937,,,SP,pitcher_table
Karson Bonaparte,NCAA_614632,3098,88431,R,,SP,pitcher_table
Blake Morgan,NCAA_614703,3097,61951,L,,SP,pitcher_table
Carter Monke,NCAA_614623,3096,80828,,,SP,pitcher_table
B. Poynter,NCAA_614671,3095,88617,,,SP,pitcher_table
Ryan Weaver,NCAA_614623,3094,54502,,,SP,pitcher_table
Ryan Feczko,NCAA_614818,3093,89755,,,SP,pitcher_table
Jd Greeley,NCAA_614670,3092,89792,,,SP,pitcher_table
Levi Abbott,NCAA_614578,3091,63278,,,RP,pitcher_table
Tommy Ellisen,NCAA_614587,3090,60563,,,SP,pitcher_table
Dylan Rhadans,NCAA_614765,3089,81372,,,SP,pitcher_table
Curtis Hebert,NCAA_614711,3088,67706,,,SP,pitcher_table
Tommy Scavone,NCAA_614709,3087,89615,R,,SP,pitcher_table
Truman Pauley,NCAA_614617,3086,89869,,,SP,pitcher_table
Jagger Edwards,NCAA_614586,3085,61476,,,SP,pitcher_table
Kaden Segel,NCAA_614711,3084,67724,R,,SP,pitcher_table
Michael Salina,NCAA_614723,3083,78429,,,SP,pitcher_table
Tripp Patterson,NCAA_614843,3082,87307,,,SP,pitcher_table
Gabe Brabec,BSB_GONZAGA,3081,88059,R,,SP,pitcher_table
Kyle Mueller,NCAA_614832,3080,68164,,,SP,pitcher_table
Trevor Callahan,NCAA_614671,3079,58828,,,RP,pitcher_table
Tanner Perry,NCAA_614623,3077,80829,,,SP,pitcher_table
Ben Moore,NCAA_614703,3076,71489,,,SP,pitcher_table
Hayden Lewis,NCAA_614683,3075,83098,,,SP,pitcher_table
Jack Turner,NCAA_614683,3074,89933,,,SP,pitcher_table
Jackson Phipps,NCAA_614632,3072,88428,,,SP,pitcher_table
Dylan Brown,NCAA_614703,3071,71476,L,,SP,pitcher_table
Cullen Condon,NCAA_614765,3069,89763,,,SP,pitcher_table
Ian Cooke,NCAA_614587,3064,60561,,,SP,pitcher_table
Brycen Parrish,NCAA_614843,3063,49904,,,SP,pitcher_table
Vincent Luther,NCAA_614863,3062,89849,L,,SP,pitcher_table
Michael Nunez,NCAA_614648,3061,70474,,,RP,pitcher_table
Mychal Grogan,NCAA_614821,3060,87623,,,RP,pitcher_table
Carter Lovasz,NCAA_614818,3059,69756,,,SP,pitcher_table
Jordan Cole,NCAA_614709,3058,89597,R,,SP,pitcher_table
Branton Little,NCAA_614765,3057,70788,,,SP,pitcher_table
James Capellupo,NCAA_614723,3056,89820,,,SP,pitcher_table
Carter Gaston,NCAA_614711,3055,67701,R,,SP,pitcher_table
Kevin Opanel,NCAA_614670,3053,89806,,,SP,pitcher_table
Callan Fang,NCAA_614617,3052,67156,,,SP,pitcher_table
Ryan Packard,NCAA_614863,3051,89853,,,SP,pitcher_table
Garrett Shupe,NCAA_614690,3049,88942,R,,SP,pitcher_table
Holden Hess,NCAA_614691,3048,66574,,,SP,pitcher_table
Peyton Brown,NCAA_614577,3047,52686,,,RP,pitcher_table
Lance Wade,NCAA_614819,3046,77969,,,SP,pitcher_table
Angel Lopez,NCAA_614862,3043,89541,,,SP,pitcher_table
Logan Schmidt,NCAA_614822,3042,78146,,,SP,pitcher_table
Tyler Olson,NCAA_614761,3041,82688,,,SP,pitcher_table
Trey Ludy,NCAA_614716,3040,77196,,,SP,pitcher_table
Cord Butler,NCAA_614766,3039,89287,,,SP,pitcher_table
Brennan Eager,NCAA_614691,3038,89351,,,SP,pitcher_table
Jacob Vokal,NCAA_614592,3037,89430,,,SP,pitcher_table
Hunter Porter,NCAA_614671,3036,58836,,,RP,pitcher_table
Brady Sasse,NCAA_614795,3035,89333,,,SP,pitcher_table
Brayden Gilley,NCAA_614819,3034,89377,,,SP,pitcher_table
Tate Martin,NCAA_614690,3033,88939,,,SP,pitcher_table
Justin Thorsteinson,BSB_MINNESOTA,3032,87414,L,,SP,pitcher_table
Andrew Williams,NCAA_614611,3031,59690,,,SP,pitcher_table
Kyle Remington,BSB_MINNESOTA,3030,87404,R,,SP,pitcher_table
Connor Zaruba,NCAA_614728,3029,89269,,,SP,pitcher_table
Andrew Kribbs,NCAA_614676,3028,88911,,,RP,pitcher_table
Kyle Chase,NCAA_614778,3027,77389,R,,SP,pitcher_table
Aaron Duffy,NCAA_614578,3026,63281,,,SP,pitcher_table
Joseph Chavana,NCAA_614822,3025,88972,,,SP,pitcher_table
David Rodriguez,NCAA_614778,3024,88875,R,,SP,pitcher_table
Logan Knight,NCAA_614690,3022,81013,,,SP,pitcher_table
Blake Gillespie,NCAA_614676,3021,88909,,,SP,pitcher_table
Rj James,NCAA_614770,3019,88318,,,SP,pitcher_table
Evan Chaffee,NCAA_614778,3018,73997,L,,SP,pitcher_table
Nolan Johnson,NCAA_614690,3017,70899,,,SP,pitcher_table
Jake Hooker,NCAA_614822,3016,78140,,,RP,pitcher_table
Davion Hickson,NCAA_614718,3015,88782,,,SP,pitcher_table
Peyton Consigli,NCAA_614578,3014,63299,,,SP,pitcher_table
Jt Raab,NCAA_614611,3013,88962,,,SP,pitcher_table
Mike Szturma,NCAA_614676,3012,88920,,,SP,pitcher_table
Evan Dempsey,NCAA_614841,3011,77490,,,SP,pitcher_table
Tate Foxson,NCAA_614564,3010,82055,,,SP,pitcher_table
Clay Hendry,NCAA_614835,3009,88664,,,SP,pitcher_table
Trent Nickerson,NCAA_614750,3008,81077,,,SP,pitcher_table
Andre Wojtarowicz,NCAA_614671,3007,77950,,,SP,pitcher_table
Ryan Mclaughlin,NCAA_614595,3006,88376,R,,RP,pitcher_table
Harper - P Jordan,NCAA_614774,3005,70863,,,RP,pitcher_table
Mason Manriquez,NCAA_614829,3004,88564,,,SP,pitcher_table
Jake Mcghee,NCAA_614770,3002,88322,,,SP,pitcher_table
Jackson Hinchliffe,NCAA_614719,3001,81609,,,SP,pitcher_table
McCarty English,NCAA_614780,3000,81517,,,SP,pitcher_table
Nick Robinson,NCAA_614771,2999,83971,,,SP,pitcher_table
Bennett Stice,NCAA_614756,2998,68310,,,SP,pitcher_table
Reese Gaber,NCAA_614816,2997,88001,,,SP,pitcher_table
Bradley Gilbert,BSB_WASHINGTON,2996,87748,,,SP,pitcher_table
Clay Robbins,NCAA_614869,2995,87827,,,SP,pitcher_table
J.J. Gatti,NCAA_614593,2994,67430,,,SP,pitcher_table
Chet Lax,NCAA_614821,2993,87626,L,,RP,pitcher_table
Trent Martin,NCAA_614776,2992,80013,,,RP,pitcher_table
Mike Sullivan,NCAA_614820,2991,88052,,,RP,pitcher_table
Elijah Underhill,NCAA_614599,2990,77451,,,RP,pitcher_table
Will Tobin,NCAA_614777,2987,55667,,,SP,pitcher_table
David Cox,NCAA_614625,2986,87469,,,SP,pitcher_table
Josh Leerssen,NCAA_614729,2985,87538,,,SP,pitcher_table
Tomas Valincius,BSB_VIRGINIA,2984,87697,L,,SP,pitcher_table
Ethan Marmie,NCAA_614565,2983,77615,R,,SP,pitcher_table
Peyton Malecha,NCAA_614593,2982,87861,,,SP,pitcher_table
Dax Whitney,BSB_OKLAHOMA,2981,87682,,,SP,pitcher_table
Cj Hood,NCAA_614679,2980,87704,,,SP,pitcher_table
Josh Volmerding,NCAA_614565,2979,77628,L,,SP,pitcher_table
Sean Episcope,NCAA_614713,2977,87874,,,SP,pitcher_table
Cal Scolari,BSB_SAN_DIEGO,2976,83940,,,SP,pitcher_table
Jackson Holmes,NCAA_614746,2975,87575,,,RP,pitcher_table
Michael Belcher,NCAA_614869,2974,87814,,,SP,pitcher_table
Weston Rouse,NCAA_614776,2973,87935,,,RP,pitcher_table
Cameron Keshock,NCAA_614729,2972,87536,,,SP,pitcher_table
George Eisenhardt,NCAA_614625,2971,87472,,,RP,pitcher_table
Ty Mckinstry,NCAA_614816,2969,88008,R,,SP,pitcher_table
Jarrett Heilman,NCAA_614821,2968,87624,,,SP,pitcher_table
Logan Schulfer,NCAA_614820,2967,88049,,,SP,pitcher_table
Bradley Gagen,NCAA_614599,2966,87597,,,SP,pitcher_table
Miles Gosztola,BSB_GONZAGA,2965,78659,,,SP,pitcher_table
Nathan Love,NCAA_614776,2964,87926,,,SP,pitcher_table
Reilly McAdams,BSB_WASHINGTON,2963,72487,R,,SP,pitcher_table
Dillon Schueler,NCAA_614625,2961,87487,R,,SP,pitcher_table
Payton Jibben,NCAA_614625,2960,87479,,,RP,pitcher_table
Nelson Keljo,NCAA_614704,2959,72548,,,SP,pitcher_table
Miller Riggins,NCAA_614729,2958,79629,,,SP,pitcher_table
Luke Delongchamp,NCAA_614869,2957,58480,,,SP,pitcher_table
Ryker Walton,NCAA_614599,2955,77452,,,SP,pitcher_table
Chris Peguero,NCAA_614593,2954,60617,,,SP,pitcher_table
Brayden Curtis,NCAA_614679,2953,82346,,,SP,pitcher_table
Griffin Naess,NCAA_614565,2952,77618,R,,SP,pitcher_table
Jesus Tover,NCAA_614747,2951,87237,,,SP,pitcher_table
Adam Falinski,NCAA_614797,2950,87177,,,SP,pitcher_table
Reese Young,NCAA_614843,2949,87306,,,SP,pitcher_table
Trey Power,NCAA_614847,2948,87284,L,,RP,pitcher_table
Diego Alvarez,NCAA_614684,2947,87097,,,SP,pitcher_table
Dylan Mathiesen,BSB_LIBERTY,2946,86981,,,SP,pitcher_table
Genesis Prosper,NCAA_614745,2945,81851,,,RP,pitcher_table
Branden Barna,NCAA_614674,2944,54151,,,SP,pitcher_table
Carson Keithley,NCAA_614854,2943,86931,,,RP,pitcher_table
James - P Hubbard,NCAA_614794,2942,87046,,,SP,pitcher_table
Will Jenkins,NCAA_614664,2941,78002,,,SP,pitcher_table
Jake Robinson,NCAA_614810,2940,85839,,,SP,pitcher_table
Sam Simon,NCAA_614680,2939,59990,,,SP,pitcher_table
Noah Rodriguez,NCAA_614736,2937,70528,,,SP,pitcher_table
Brayden Marks,NCAA_614866,2936,86186,,,SP,pitcher_table
Bennett Nate,NCAA_614686,2934,86396,,,SP,pitcher_table
Declan Lavelle,NCAA_614828,2933,86334,,,SP,pitcher_table
Branden Brown,NCAA_614619,2932,86028,,,SP,pitcher_table
Jack O'Malley,NCAA_614563,2931,85776,,,SP,pitcher_table
Jake Michalak,NCAA_614700,2929,81314,R,,SP,pitcher_table
Blaine Wynk,NCAA_614700,2928,81326,,,RP,pitcher_table
Hank Krift,NCAA_614828,2927,86332,,,RP,pitcher_table
Zane Danielson,BSB_PURDUE,2926,85946,,,SP,pitcher_table
Tristan Nemjo,NCAA_614619,2925,63108,,,SP,pitcher_table
Wheaton Gage,NCAA_614686,2924,86423,,,SP,pitcher_table
Gaines Estridge,NCAA_614798,2923,77305,,,SP,pitcher_table
John Mitchell,NCAA_614798,2922,86298,,,SP,pitcher_table
Jaden Kinsler,NCAA_614634,2921,65467,,,SP,pitcher_table
Luke Meyers,NCAA_614810,2920,85836,,,SP,pitcher_table
Mike Rabayda,NCAA_614608,2919,85729,,,SP,pitcher_table
Elijah Foster,NCAA_614722,2918,85978,,,SP,pitcher_table
Chase Herrell,NCAA_614700,2916,81312,R,,SP,pitcher_table
Delvecchio Matthew,NCAA_614686,2915,86399,,,SP,pitcher_table
Justin Mitrovich,NCAA_614828,2914,65898,,,SP,pitcher_table
Jackson Logar,NCAA_614634,2913,77019,R,,SP,pitcher_table
Joey Trombley,NCAA_614722,2912,85998,,,SP,pitcher_table
Travis Lutz,NCAA_614866,2911,86185,,,SP,pitcher_table
Josh Lajoie,NCAA_614715,2910,85696,,,SP,pitcher_table
Jackson Bauer,NCAA_614619,2909,86023,,,SP,pitcher_table
Dylan Rogers,NCAA_614798,2908,63324,,,SP,pitcher_table
Tyler O'Neill,NCAA_614563,2907,64866,,,SP,pitcher_table
Nick Lewis,NCAA_614810,2906,78902,,,SP,pitcher_table
Aric Berg,NCAA_614608,2905,85708,R,,SP,pitcher_table
Andrew - P Armstrong,NCAA_614606,2904,51605,,,SP,pitcher_table
Gabe - P Van Emon,NCAA_614587,2903,84425,,,SP,pitcher_table
Brendan - P Girton,BSB_OKLAHOMA,2902,51082,,,SP,pitcher_table
Cade - P Fisher,BSB_FLORIDA,2901,73952,,,RP,pitcher_table
Cade - P Fisher,BSB_AUBURN,2901,73952,L,,RP,pitcher_table
Matt - P Ager,BSB_UC_SANTA_BARBARA,2900,60273,,,RP,pitcher_table
Hayden - P Cooper,BSB_WEST_VIRGINIA,2899,84394,,,SP,pitcher_table
Shane - P Sdao,NCAA_614788,2898,74160,,,SP,pitcher_table
Eric Segura,NCAA_614704,2897,83663,R,,RP,pitcher_table
Corey - P Costello,BSB_EAST_CAROLINA,2896,83704,,,SP,pitcher_table
Tommy - P Molsky,NCAA_614775,2895,83713,,,SP,pitcher_table
Hagen - P Smith,BSB_ARKANSAS,2894,59944,,,SP,pitcher_table
Braden Davis,BSB_OKLAHOMA,2893,75411,,,SP,pitcher_table
Tyler Bremner,BSB_UC_SANTA_BARBARA,2892,72103,R,,SP,pitcher_table
Dalton - P Olsovsky,NCAA_614766,2891,83746,,,SP,pitcher_table
Nate - P Ackenhausen,BSB_LSU,2890,73863,,,RP,pitcher_table
Tyler - P Kozera,BSB_UCF,2889,84398,,,SP,pitcher_table
Fran - P Oschell III,BSB_DUKE,2888,74241,,,SP,pitcher_table
Logan - P Whitaker,BSB_NC_STATE,2887,37912,,,SP,pitcher_table
Jay - P Woolfolk,BSB_VIRGINIA,2886,59082,R,,SP,pitcher_table
Logan - P Reddemann,BSB_SAN_DIEGO,2885,83934,,,SP,pitcher_table
Ethan - P Norby,BSB_EAST_CAROLINA,2884,83699,,,SP,pitcher_table
Zane Taylor,NCAA_614678,2883,60073,,,SP,pitcher_table
Brooks - P Auger,NCAA_614666,2882,54378,,,RP,pitcher_table
Hunter - P Watkins,NCAA_614830,2881,83963,,,RP,pitcher_table
John - P Modugno,NCAA_614781,2880,79664,,,RP,pitcher_table
Colby - P Allen,NCAA_614780,2879,72153,,,RP,pitcher_table
Jackson - P Brockett,BSB_NEBRASKA,2878,73156,L,,SP,pitcher_table
Chase - P Morgan,BSB_LOUISIANA,2877,84330,,,SP,pitcher_table
Danny - P Suarez,NCAA_614574,2876,62950,R,,RP,pitcher_table
Jerrod - P Jenkins,NCAA_614764,2875,72218,R,,RP,pitcher_table
Sam - P Heyman,NCAA_614779,2874,84064,,,RP,pitcher_table
Trevor - P Hinkel,BSB_COASTAL_CAROLINA,2873,72263,,,SP,pitcher_table
Jonathan - P Santucci,BSB_DUKE,2872,74237,,,SP,pitcher_table
JT - P Etheridge,BSB_LOUISIANA,2871,73227,,,RP,pitcher_table
Luke - P Holman,BSB_LSU,2870,61160,,,SP,pitcher_table
Jaron - P DeBerry,NCAA_614764,2869,72201,,,SP,pitcher_table
Chandler Welch,NCAA_614762,2868,62922,,,SP,pitcher_table
Noah - P Beal,NCAA_614768,2867,59997,,,SP,pitcher_table
Grant - P Richardson,NCAA_614830,2866,73213,,,SP,pitcher_table
Owen - P Boerema,NCAA_614635,2865,84456,,,SP,pitcher_table
Jacob - P Shafer,NCAA_614678,2864,51015,,,SP,pitcher_table
Garrett - P Gainey,BSB_SOUTH_CAROLINA,2863,66825,,,SP,pitcher_table
Brian - P Holiday,NCAA_614775,2862,83710,,,SP,pitcher_table
Jurrangelo - P Cijntje,NCAA_614666,2861,74220,,,SP,pitcher_table
Chase - P Burns,BSB_WAKE_FOREST,2860,59930,,,SP,pitcher_table
Niko - P Mazza,NCAA_614780,2859,59607,,,SP,pitcher_table
Justin - P Lehman,NCAA_614763,2858,61173,,,SP,pitcher_table
Luc - P Fladda,NCAA_614762,2857,61924,,,SP,pitcher_table
Austin - P Smith,BSB_SAN_DIEGO,2856,73247,,,SP,pitcher_table
Reed - P Smith,NCAA_614645,2855,84280,,,SP,pitcher_table
Liam - P LeVangie,NCAA_614869,2854,83877,,,SP,pitcher_table
Luke - P Hayden,NCAA_614626,2853,72109,,,SP,pitcher_table
Ryan - P Dromboski,NCAA_614777,2852,60328,,,SP,pitcher_table
Mason - P McConnaughey,BSB_NEBRASKA,2851,84102,,,SP,pitcher_table
Jared - P Hughes,NCAA_614772,2850,84107,,,SP,pitcher_table
Ben - P Hess,BSB_ALABAMA,2849,61156,,,SP,pitcher_table
Bryce - P Cunningham,BSB_VANDERBILT,2848,63599,,,SP,pitcher_table
Ian - P Cooke,NCAA_614587,2847,59535,,,SP,pitcher_table
RJ - P Gordon,BSB_OREGON,2846,50801,,,SP,pitcher_table
Brett - P Thomas,BSB_GEORGIA_TECH,2845,52968,,,SP,pitcher_table
Jacob - P Mayers,BSB_LSU,2844,70867,,,RP,pitcher_table
Jacob - P Mayers,NCAA_614774,2844,70867,,,SP,pitcher_table
Max - P Grubbs,BSB_TEXAS,2843,73982,,,RP,pitcher_table
Dom - P Stagliano,BSB_UCF,2842,84395,,,SP,pitcher_table
Xavier - P Kolhosser,NCAA_614778,2841,83774,,,SP,pitcher_table
Jack - P Crowder,BSB_ILLINOIS,2840,72441,,,SP,pitcher_table
Ty - P Bothwell,BSB_INDIANA,2839,51425,,,SP,pitcher_table
Derek Clark,BSB_WEST_VIRGINIA,2838,84387,,,SP,pitcher_table
Branton - P Little,NCAA_614765,2837,73702,,,SP,pitcher_table
Tanner - P Gillis,NCAA_614695,2836,83859,,,SP,pitcher_table
Brady - P Miller,NCAA_614816,2835,84216,,,SP,pitcher_table
Javier - P Martinez,NCAA_614771,2834,83982,,,SP,pitcher_table
Garrett - P Yawn,NCAA_614772,2833,63558,,,SP,pitcher_table
Gus - P Hughes,NCAA_614766,2832,51003,,,SP,pitcher_table
Matthew - P Ronnebaum,NCAA_614763,2831,61174,,,SP,pitcher_table
Haden - P Dow,NCAA_614779,2830,84066,,,SP,pitcher_table
Jakob - P Hall,NCAA_614776,2829,63456,,,SP,pitcher_table
Austin - P Wainer,NCAA_614869,2828,83866,,,SP,pitcher_table
Preston - P Prince,NCAA_614686,2827,83818,,,SP,pitcher_table
Cole - P Zaffiro,NCAA_614777,2826,60323,,,SP,pitcher_table
Kenton - P Deverman,NCAA_614770,2825,84145,,,SP,pitcher_table
Grant Burleson,NCAA_614815,2824,79535,,,RP,pitcher_table
Chandler Alderman,NCAA_614664,2823,77989,L,,RP,pitcher_table
Chase Hoover,BSB_TCU,2822,65416,,,RP,pitcher_table
Nick Moran,BSB_LIBERTY,2821,62177,,,SP,pitcher_table
Peyton Brown,NCAA_614758,2820,80500,,,SP,pitcher_table
Joel Pineiro,NCAA_614605,2819,67133,,,RP,pitcher_table
Ben Abeldt,BSB_TCU,2818,65408,,,RP,pitcher_table
Will McEntire,BSB_ARKANSAS,2817,34034,,,RP,pitcher_table
David Falco,BSB_WAKE_FOREST,2816,81234,,,RP,pitcher_table
Jordan Zuger,NCAA_614838,2815,58750,,,RP,pitcher_table
Jackson Bergman,NCAA_614795,2814,83042,,,SP,pitcher_table
Alex Solis,BSB_HOUSTON,2813,81789,R,,RP,pitcher_table
Kyle Johnson,BSB_DUKE,2812,81585,,,SP,pitcher_table
Noah Johnson,NCAA_614795,2811,83055,,,SP,pitcher_table
Cade Swenson,NCAA_614683,2810,63391,,,SP,pitcher_table
Cade Citelli,BSB_HOUSTON,2808,70985,,,SP,pitcher_table
Grant Umberger,NCAA_614795,2807,83075,,,SP,pitcher_table
Bryce Valero,NCAA_614673,2806,69844,,,SP,pitcher_table
Graham Jeffries,NCAA_614610,2805,82782,,,SP,pitcher_table
Lawson Gailey,NCAA_614740,2804,66935,R,,SP,pitcher_table
Brett Dennis,NCAA_614835,2803,78278,,,RP,pitcher_table
Liam Royster,NCAA_614687,2802,82647,,,SP,pitcher_table
Rocco Reid,BSB_CLEMSON,2801,61401,,,RP,pitcher_table
Landry Jurecka,NCAA_614757,2800,78164,,,RP,pitcher_table
Ryan Reed,NCAA_614710,2799,64756,L,,SP,pitcher_table
Jack Sokol,NCAA_614710,2798,82172,,,SP,pitcher_table
Ben Hansen,BSB_BYU,2797,82531,,,SP,pitcher_table
Bryce Robison,BSB_BYU,2796,61306,,,SP,pitcher_table
Ryan Andrade,NCAA_614710,2795,82151,,,SP,pitcher_table
Payton Gubler,BSB_BYU,2794,82530,R,,RP,pitcher_table
Cason Engert,NCAA_614597,2792,78194,,,SP,pitcher_table
Owen Beisty,NCAA_614799,2791,64766,,,SP,pitcher_table
Aaron Boster,NCAA_614695,2790,78459,,,SP,pitcher_table
Brenden Beaver,NCAA_614746,2789,81261,,,RP,pitcher_table
Ryan Kutz,NCAA_614840,2788,79894,,,RP,pitcher_table
Dawson Ball,NCAA_614604,2787,69963,,,RP,pitcher_table
Ryan - P Calvert,BSB_DUKE,2786,51019,,,RP,pitcher_table
Ryan - P Calvert,NCAA_614678,2786,51019,,,RP,pitcher_table
Aaron Calhoun,NCAA_614792,2785,81487,,,RP,pitcher_table
Angel Peguero,NCAA_614771,2784,8135,,,SP,pitcher_table
Blake Bevis,NCAA_614859,2783,69130,,,SP,pitcher_table
Michael Massey,BSB_WAKE_FOREST,2782,57366,,,SP,pitcher_table
Keegan Johnson,NCAA_614859,2781,82424,,,SP,pitcher_table
RJ Gordon,BSB_OREGON,2780,82451,,,SP,pitcher_table
